id,address,categories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
AVwdRhGsByjofQCxnXtR,864 Cove Rd,"Pizza Place,Italian Restaurant,Restaurant,Pizza Place and Italian Restaurant,Pizza Place and Italian Restaurant Cove - East Side - Shippan",Stamford,US,us/ct/stamford/864coverd/1978533197,41.048939,-73.509254,,,,,2015-10-23T01:53:00Z,Our famous lomo saltado dish now served as pizza.,Lomo Saltado Pizza,Cove Pizza,6902,USD,0,25,CT
AVwdRIqM_7pvs4fz4FRo,1924 Julia St,"Restaurants,Pizza",Rayville,US,us/hollyridge/rayville/1924juliast/-676090251,32.46283,-91.75999,http://www.yellowpages.com/rayville-la/mip/johnnys-pizza-house-21948868/menu?lid=157985529,17.99,17.99,USD,2017-02-01T18:03:08Z,,10 Sweep The Kitchen and 10 Single Topping Pizzas,Johnny's Pizza House,71269,,,,Holly Ridge
AVwdRIqM_7pvs4fz4FRo,1924 Julia St,"Restaurants,Pizza",Rayville,US,us/hollyridge/rayville/1924juliast/-676090251,32.46283,-91.75999,http://www.yellowpages.com/rayville-la/mip/johnnys-pizza-house-21948868/menu?lid=157985529,14.49,14.49,USD,2017-02-01T18:03:08Z,,12 Sweep The Kitchen Pizza,Johnny's Pizza House,71269,,,,Holly Ridge
AVwdRIqM_7pvs4fz4FRo,1924 Julia St,"Restaurants,Pizza",Rayville,US,us/hollyridge/rayville/1924juliast/-676090251,32.46283,-91.75999,http://www.yellowpages.com/rayville-la/mip/johnnys-pizza-house-21948868/menu?lid=157985529,9.99,9.99,USD,2017-02-01T18:03:08Z,,14 Party Pizza,Johnny's Pizza House,71269,,,,Holly Ridge
AVwdRIqM_7pvs4fz4FRo,1924 Julia St,"Restaurants,Pizza",Rayville,US,us/hollyridge/rayville/1924juliast/-676090251,32.46283,-91.75999,http://www.yellowpages.com/rayville-la/mip/johnnys-pizza-house-21948868/menu?lid=157985529,17.49,17.49,USD,2017-02-01T18:03:08Z,,14 Sweep The Kitchen Pizza,Johnny's Pizza House,71269,,,,Holly Ridge
AVwdRIqM_7pvs4fz4FRo,1924 Julia St,"Restaurants,Pizza",Rayville,US,us/hollyridge/rayville/1924juliast/-676090251,32.46283,-91.75999,http://www.yellowpages.com/rayville-la/mip/johnnys-pizza-house-21948868/menu?lid=157985529,4.49,4.49,USD,2017-02-01T18:03:08Z,,8 Single Topping Pizza,Johnny's Pizza House,71269,,,,Holly Ridge
AVwdRIqM_7pvs4fz4FRo,1924 Julia St,"Restaurants,Pizza",Rayville,US,us/hollyridge/rayville/1924juliast/-676090251,32.46283,-91.75999,http://www.yellowpages.com/rayville-la/mip/johnnys-pizza-house-21948868/menu?lid=157985529,6.49,6.49,USD,2017-02-01T18:03:08Z,,8 Sweep The Kitchen or Any 8 Specialty Pizza,Johnny's Pizza House,71269,,,,Holly Ridge
AVwdRIqM_7pvs4fz4FRo,1924 Julia St,"Restaurants,Pizza",Rayville,US,us/hollyridge/rayville/1924juliast/-676090251,32.46283,-91.75999,http://www.yellowpages.com/rayville-la/mip/johnnys-pizza-house-21948868/menu?lid=157985529,19.54,19.54,USD,2017-02-01T18:03:08Z,,Sweep The Kitchen Pizza,Johnny's Pizza House,71269,,,,Holly Ridge
AVwdRIqM_7pvs4fz4FRo,1924 Julia St,"Restaurants,Pizza",Rayville,US,us/hollyridge/rayville/1924juliast/-676090251,32.46283,-91.75999,http://www.yellowpages.com/rayville-la/mip/johnnys-pizza-house-21948868/menu?lid=157985529,16.99,16.99,USD,2017-02-01T18:03:08Z,"Covered with onions, mushrooms, black olives, bell peppers and jalapenos",Veggie Pizza,Johnny's Pizza House,71269,,,,Holly Ridge
AVwdRJCd_7pvs4fz4FUO,100 Route 94,"American Restaurant,American Restaurant, Pub, and Bar,Pub,Bar",Lafayette,US,us/nj/lafayette/100route94/-687942569,41.0928933,-74.68793624,,8.99,8.99,USD,2016-04-04T04:00:13Z,Ask about our daily creations,Pizza of The Day,The Lafayette House,7848,USD,50,55,NJ
AVwdrkV8_7pvs4fz8Ske,873 N 26th St,"Pizza Place,Take Out Restaurants,Restaurants,Pizza,Pizza Place Fairmount - Art Museum",Philadelphia,US,us/pa/philadelphia/873n26thst/293011768,39.97219,-75.17922,,11.95,11.95,USD,"2016-03-24T09:37:16Z,2016-03-27T18:59:21Z",,2 Medium Cheese Pizza,Sabatino's Pizza,19130,,,,PA
AVwdrkV8_7pvs4fz8Ske,873 N 26th St,"Pizza Place,Take Out Restaurants,Restaurants,Pizza,Pizza Place Fairmount - Art Museum",Philadelphia,US,us/pa/philadelphia/873n26thst/293011768,39.97219,-75.17922,,8.95,8.95,USD,"2016-03-24T09:37:16Z,2016-03-27T18:59:21Z",,Falafel Pizza,Sabatino's Pizza,19130,,,,PA
AVwdrkV8_7pvs4fz8Ske,873 N 26th St,"Pizza Place,Take Out Restaurants,Restaurants,Pizza,Pizza Place Fairmount - Art Museum",Philadelphia,US,us/pa/philadelphia/873n26thst/293011768,39.97219,-75.17922,,2,2,USD,"2016-03-24T09:37:16Z,2016-03-27T18:59:21Z",,Mini Mediterranean Ground Beef Pizza,Sabatino's Pizza,19130,,,,PA
AVwdrkV8_7pvs4fz8Ske,873 N 26th St,"Pizza Place,Take Out Restaurants,Restaurants,Pizza,Pizza Place Fairmount - Art Museum",Philadelphia,US,us/pa/philadelphia/873n26thst/293011768,39.97219,-75.17922,,3.95,3.95,USD,"2016-03-24T09:37:16Z,2016-03-27T18:59:21Z",,Pepperoni Pizza Fries,Sabatino's Pizza,19130,,,,PA
AVwdrkV8_7pvs4fz8Ske,873 N 26th St,"Pizza Place,Take Out Restaurants,Restaurants,Pizza,Pizza Place Fairmount - Art Museum",Philadelphia,US,us/pa/philadelphia/873n26thst/293011768,39.97219,-75.17922,,3.6,3.6,USD,"2016-03-24T09:37:16Z,2016-03-27T18:59:21Z",,Pizza Burger,Sabatino's Pizza,19130,,,,PA
AVwdrkV8_7pvs4fz8Ske,873 N 26th St,"Pizza Place,Take Out Restaurants,Restaurants,Pizza,Pizza Place Fairmount - Art Museum",Philadelphia,US,us/pa/philadelphia/873n26thst/293011768,39.97219,-75.17922,,3.65,3.65,USD,"2016-03-24T09:37:16Z,2016-03-27T18:59:21Z",,Pizza Fries,Sabatino's Pizza,19130,,,,PA
AVwdrkV8_7pvs4fz8Ske,873 N 26th St,"Pizza Place,Take Out Restaurants,Restaurants,Pizza,Pizza Place Fairmount - Art Museum",Philadelphia,US,us/pa/philadelphia/873n26thst/293011768,39.97219,-75.17922,,5.75,5.75,USD,"2016-03-24T09:37:16Z,2016-03-27T18:59:21Z",,Pizza Steak,Sabatino's Pizza,19130,,,,PA
AVwdrkV8_7pvs4fz8Ske,873 N 26th St,"Pizza Place,Take Out Restaurants,Restaurants,Pizza,Pizza Place Fairmount - Art Museum",Philadelphia,US,us/pa/philadelphia/873n26thst/293011768,39.97219,-75.17922,,8.5,8.5,USD,"2016-03-24T09:37:16Z,2016-03-27T18:59:21Z",,Sabatinos Pizza,Sabatino's Pizza,19130,,,,PA
AVwdRNIzkufWRAb54Hyy,22 Miller Ave,Restaurant,Mill Valley,US,us/strawberrypoint/millvalley/22millerave/-1317411527,37.905361,-122.548607,,,,,2016-08-16T00:00:00Z,,Choose From Our Pizza Selections,Piazza D'angelo,94941,USD,0,30,Strawberry Point
AVwdRNIzkufWRAb54Hyy,22 Miller Ave,Restaurant,Mill Valley,US,us/strawberrypoint/millvalley/22millerave/-1317411527,37.905361,-122.548607,,6,6,USD,2016-04-24T00:00:00Z,,Margherita Pizza,Piazza D'angelo,94941,USD,0,30,Strawberry Point
AVwdRNIzkufWRAb54Hyy,22 Miller Ave,Restaurant,Mill Valley,US,us/strawberrypoint/millvalley/22millerave/-1317411527,37.905361,-122.548607,,18,18,USD,2016-08-16T00:00:00Z,"Tomato, prosciutto cotto, artichokes, mushroom, mozzarella",Pizza Capricciosa,Piazza D'angelo,94941,USD,0,30,Strawberry Point
AVwdRNIzkufWRAb54Hyy,22 Miller Ave,Restaurant,Mill Valley,US,us/strawberrypoint/millvalley/22millerave/-1317411527,37.905361,-122.548607,,15.5,15.5,USD,2016-04-24T00:00:00Z,"House made mozzarella, basil pesto sauce, grilled chicken breast, cherry tomatoes",Pizza Con Pollo E Pesto,Piazza D'angelo,94941,USD,0,30,Strawberry Point
AVwdRNIzkufWRAb54Hyy,22 Miller Ave,Restaurant,Mill Valley,US,us/strawberrypoint/millvalley/22millerave/-1317411527,37.905361,-122.548607,,17,17,USD,2016-08-16T00:00:00Z,"Mozzarella, tomato, basil",Pizza Margarita,Piazza D'angelo,94941,USD,0,30,Strawberry Point
AVwdRNIzkufWRAb54Hyy,22 Miller Ave,Restaurant,Mill Valley,US,us/strawberrypoint/millvalley/22millerave/-1317411527,37.905361,-122.548607,,8,8,USD,2016-08-16T00:00:00Z,"Mozzarella, Tomato, Basil",Pizza Margherita,Piazza D'angelo,94941,USD,0,30,Strawberry Point
AVwdRNIzkufWRAb54Hyy,22 Miller Ave,Restaurant,Mill Valley,US,us/strawberrypoint/millvalley/22millerave/-1317411527,37.905361,-122.548607,,16,16,USD,2016-08-16T00:00:00Z,"Sliced tomatoes, mozzarella and goat cheeses, sun dried tomatoes, Kalamata olives, basil, oregano, and arugula",Pizza Rustica Con Caprino,Piazza D'angelo,94941,USD,0,30,Strawberry Point
AVwdRNIzkufWRAb54Hyy,22 Miller Ave,Restaurant,Mill Valley,US,us/strawberrypoint/millvalley/22millerave/-1317411527,37.905361,-122.548607,,16,16,USD,2016-08-16T00:00:00Z,"Sliced tomatoes, mozzarella, tomato sauce, basil. kalamata olives, basil, oregano, and arugula",Pizza Rustica Con Caprino,Piazza D'angelo,94941,USD,0,30,Strawberry Point
AVwdRNIzkufWRAb54Hyy,22 Miller Ave,Restaurant,Mill Valley,US,us/strawberrypoint/millvalley/22millerave/-1317411527,37.905361,-122.548607,,7,7,USD,2016-08-16T00:00:00Z,"Smoked Salmon, mascarpone, dill, capers, onions",Pizza Salmone,Piazza D'angelo,94941,USD,0,30,Strawberry Point
AVwdRNIzkufWRAb54Hyy,22 Miller Ave,Restaurant,Mill Valley,US,us/strawberrypoint/millvalley/22millerave/-1317411527,37.905361,-122.548607,,17,17,USD,2016-08-16T00:00:00Z,"Mascarpone cheese, smoked salmon, onion, capers, dill",Pizza Salmone Affumicato,Piazza D'angelo,94941,USD,0,30,Strawberry Point
AVwdRNIzkufWRAb54Hyy,22 Miller Ave,Restaurant,Mill Valley,US,us/strawberrypoint/millvalley/22millerave/-1317411527,37.905361,-122.548607,,7,7,USD,2016-08-16T00:00:00Z,"Mozzarella, spicy calabrese sausage, tomato sauce, Calabrian chile peppers, goat cheese, cherry tomato",Pizza Salsiccia Piccante,Piazza D'angelo,94941,USD,0,30,Strawberry Point
AVwdRNIzkufWRAb54Hyy,22 Miller Ave,Restaurant,Mill Valley,US,us/strawberrypoint/millvalley/22millerave/-1317411527,37.905361,-122.548607,,16,16,USD,2016-08-16T00:00:00Z,"House made mozzarella, pesto sauce, grilled eggplant, zucchini, bell peppers",Pizza Vegetariana,Piazza D'angelo,94941,USD,0,30,Strawberry Point
AVwdRNIzkufWRAb54Hyy,22 Miller Ave,Restaurant,Mill Valley,US,us/strawberrypoint/millvalley/22millerave/-1317411527,37.905361,-122.548607,,16,16,USD,2016-08-16T00:00:00Z,"House made mozzarella, pesto sauce, grilled eggplant, zucchini, bell peppers",Pizza Vegitariana,Piazza D'angelo,94941,USD,0,30,Strawberry Point
AVwdRNNg_7pvs4fz4GBN,9595 Six Pnes,Restaurant,Spring,US,us/tx/spring/9595sixpnes/-1646436560,30.164673,-95.466438,,,,,2016-07-31T00:00:00Z,"Broccolini, shaved Parmesan, garlic vinaigrette",Prosciutto Arugula Pizza,Grotto - The Woodlands,77380,USD,0,30,TX
AVwdRnxmkufWRAb54L_3,330 Yorktown Ctr,Restaurant,Lombard,US,us/il/lombard/330yorktownctr/-785059970,41.839841,-88.01026,,8.95,8.95,USD,2016-04-24T00:00:00Z,"Boursin, mozzarella, arugula, parmesan",Sausage Onion Jam Pizza,Brio Tuscan Grille - Lombard - The Shops On Butterfield,60148,USD,0,30,IL
AVwdRpN0_7pvs4fz4KeR,260 Mountain Ave,"Italian Restaurant,Pizza Place,Restaurants,Catering,Event Planning,Cafes,Café,Pizza Delivery,Bars & Pubs,Vegetarian Restaurants,Gluten-Free Foods,Italian Restaurants,Pizza Place, Italian Restaurant, and Caf",Hackettstown,US,us/nj/hackettstown/260mountainave/-215503795,40.837829,-74.823588,,14,14,USD,2016-04-04T06:38:09Z,,Create Your Own Pizza,Mama's Cafe Baci,7840,,,,NJ
AVwdRpN0_7pvs4fz4KeR,260 Mountain Ave,"Italian Restaurant,Pizza Place,Restaurants,Catering,Event Planning,Cafes,Café,Pizza Delivery,Bars & Pubs,Vegetarian Restaurants,Gluten-Free Foods,Italian Restaurants,Pizza Place, Italian Restaurant, and Caf",Hackettstown,US,us/nj/hackettstown/260mountainave/-215503795,40.837829,-74.823588,,20,14,USD,2016-04-04T06:38:09Z,"French fries, hot dogs, mayonnaise and mozzarella",Pizza Americana,Mama's Cafe Baci,7840,,,,NJ
AVwdRpN0_7pvs4fz4KeR,260 Mountain Ave,"Italian Restaurant,Pizza Place,Restaurants,Catering,Event Planning,Cafes,Café,Pizza Delivery,Bars & Pubs,Vegetarian Restaurants,Gluten-Free Foods,Italian Restaurants,Pizza Place, Italian Restaurant, and Caf",Hackettstown,US,us/nj/hackettstown/260mountainave/-215503795,40.837829,-74.823588,,9,9,USD,2016-04-04T06:38:09Z,With red sauce and mozzarella,Pizza Steak,Mama's Cafe Baci,7840,,,,NJ
AVwdrszukufWRAb58TNU,192 Islip Ave,Pizza Place,Islip,US,us/islipmanor/islip/192islipave/1442141301,40.737167,-73.20800486,,24.6,24.6,USD,2016-07-11T00:27:51Z,,Chicken Pizza,Angela's Pizza,11751,,,,Islip Manor
AVwdrszukufWRAb58TNU,192 Islip Ave,Pizza Place,Islip,US,us/islipmanor/islip/192islipave/1442141301,40.737167,-73.20800486,,3.75,3.75,USD,2016-07-11T00:27:51Z,,Pizza Hero,Angela's Pizza,11751,,,,Islip Manor
AVwdrszukufWRAb58TNU,192 Islip Ave,Pizza Place,Islip,US,us/islipmanor/islip/192islipave/1442141301,40.737167,-73.20800486,,16,16,USD,2016-07-11T00:27:51Z,Extra thick,Sicilian Pizza,Angela's Pizza,11751,,,,Islip Manor
AVwdrszukufWRAb58TNU,192 Islip Ave,Pizza Place,Islip,US,us/islipmanor/islip/192islipave/1442141301,40.737167,-73.20800486,,18,18,USD,2016-07-11T00:27:51Z,,White Pizza,Angela's Pizza,11751,,,,Islip Manor
AVwdrWx4kufWRAb58P7e,1932 Wildcat Canyon Rd,Hot Dog Joint and Casino,Lakeside,US,us/ca/lakeside/1932wildcatcanyonrd/625476638,32.94001914,-116.8744843,,9.95,9.95,USD,2016-06-14T02:32:28Z,,Build Your Own Pizza,Barona Hot Dog Cart,92040,,,,CA
AVwds74ikufWRAb58eL_,12646 Capital Blvd,"Wings Joint,Restaurant",Wake Forest,US,us/nc/wakeforest/12646capitalblvd/548745103,35.989407,-78.53114,,,,,2016-09-08T18:20:04Z,,Cheesy Pita Pizza,East Coast Wings & Grill,27587,USD,0,25,NC
AVwdSa8YByjofQCxnhXP,13430 Northwest Fwy,"Deli / Bodega Fairbanks - Northwest Crossing,Delicatessens",Houston,US,us/bammel/houston/13430northwestfwy/-1552244790,29.850266,-95.506883,,19,19,USD,2016-06-10T22:54:59Z,,Chicken Alfredo Pizza,Citiline Deli 7,77040,USD,0,25,Bammel
AVwdSa8YByjofQCxnhXP,13430 Northwest Fwy,"Deli / Bodega Fairbanks - Northwest Crossing,Delicatessens",Houston,US,us/bammel/houston/13430northwestfwy/-1552244790,29.850266,-95.506883,,19,19,USD,2016-06-10T22:54:59Z,,Citiline Pizza,Citiline Deli 7,77040,USD,0,25,Bammel
AVwdSa8YByjofQCxnhXP,13430 Northwest Fwy,"Deli / Bodega Fairbanks - Northwest Crossing,Delicatessens",Houston,US,us/bammel/houston/13430northwestfwy/-1552244790,29.850266,-95.506883,,19,19,USD,2016-06-10T22:54:59Z,,Fajita Pizza,Citiline Deli 7,77040,USD,0,25,Bammel
AVwdSa8YByjofQCxnhXP,13430 Northwest Fwy,"Deli / Bodega Fairbanks - Northwest Crossing,Delicatessens",Houston,US,us/bammel/houston/13430northwestfwy/-1552244790,29.850266,-95.506883,,16,16,USD,2016-06-10T22:54:59Z,,Vegetrian Pizza,Citiline Deli 7,77040,USD,0,25,Bammel
AVwdsB_SkufWRAb58WP9,500 Garden City Dr,"Pizza Place,Restaurant,Restaurants,Pizza",Monroeville,US,us/pa/monroeville/500gardencitydr/823233560,40.44872,-79.78066,,6.99,6.99,USD,2016-04-05T02:21:04Z,,Pizza Logs (new),Meglio's Pizza,15146,,,,PA
AVwdsChkIN2L1WUfySvv,1904 N Division St,"Pizza Place,Take Out Restaurants,Fast Food Restaurants,Pizza Place Northwest Davenport,American Restaurants,Caterers,Restaurants,Barbecue Restaurants,Fish Chips Shop and Fried Chicken Joint Northwest Davenport,Chicken Restaurants,Seafood Restaurants",Davenport,US,us/ia/davenport/1904ndivisionst/-2068255666,41.53828,-90.60105,,2.8,2.8,USD,2016-03-29T04:57:29Z,,Pizza By The Slice,Pizza Chef,52804,,,,IA
AVwdsChkIN2L1WUfySvv,1904 N Division St,"Pizza Place,Take Out Restaurants,Fast Food Restaurants,Pizza Place Northwest Davenport,American Restaurants,Caterers,Restaurants,Barbecue Restaurants,Fish Chips Shop and Fried Chicken Joint Northwest Davenport,Chicken Restaurants,Seafood Restaurants",Davenport,US,us/ia/davenport/1904ndivisionst/-2068255666,41.53828,-90.60105,,2.69,2.69,USD,2016-03-29T04:57:29Z,,Pizza Puffs,Pizza Chef,52804,,,,IA
AVwdsChkIN2L1WUfySvv,1904 N Division St,"Pizza Place,Take Out Restaurants,Fast Food Restaurants,Pizza Place Northwest Davenport,American Restaurants,Caterers,Restaurants,Barbecue Restaurants,Fish Chips Shop and Fried Chicken Joint Northwest Davenport,Chicken Restaurants,Seafood Restaurants",Davenport,US,us/ia/davenport/1904ndivisionst/-2068255666,41.53828,-90.60105,,6.99,6.99,USD,2016-03-29T04:57:29Z,"Marinara sauce, mozzarella, pepperoni",Pizza Sub,Pizza Chef,52804,,,,IA
AVwdSLVOByjofQCxne6F,2771 E Broad St,Ice Cream Shop,Mansfield,US,us/tx/mansfield/2771ebroadst/-2108097422,32.570076,-97.09477,,4.95,4.95,USD,2016-10-27T02:02:55Z,With one topping,2 Slices of Pizza,Yogurt Zone,76063,,,,TX
AVwdSLVOByjofQCxne6F,2771 E Broad St,Ice Cream Shop,Mansfield,US,us/tx/mansfield/2771ebroadst/-2108097422,32.570076,-97.09477,,10.95,6.95,USD,2016-10-27T02:02:55Z,,Cheese Pizza,Yogurt Zone,76063,,,,TX
AVwdSLVOByjofQCxne6F,2771 E Broad St,Ice Cream Shop,Mansfield,US,us/tx/mansfield/2771ebroadst/-2108097422,32.570076,-97.09477,,18.95,9.95,USD,2016-10-27T02:02:55Z,,Stuffed Chicago Style Pizza,Yogurt Zone,76063,,,,TX
AVwdSLVOByjofQCxne6F,2771 E Broad St,Ice Cream Shop,Mansfield,US,us/tx/mansfield/2771ebroadst/-2108097422,32.570076,-97.09477,,15.95,8.95,USD,2016-10-27T02:02:55Z,"Mozzarella cheese, ricotta cheese, garlic, fresh tomatoes, olive oil, fresh oregano",White Pizza,Yogurt Zone,76063,,,,TX
AVwdSOMxIN2L1WUfuMhn,326 Us Highway 9,"Pizza Place,Caterers,Restaurants,Italian Restaurants,Pizza",Englishtown,US,us/nj/englishtown/326ushighway9/483004854,40.308907,-74.304115,,6,6,USD,2016-03-21T00:15:48Z,,Pizza Steak Sandwich,Carlo's Gourmet Pizzeria & Restaurant,7726,,,,NJ
AVwdSpVeByjofQCxnjuK,74711 Dillon Rd,Restaurant,Desert Hot Springs,US,us/skyvalley/deserthotsprings/74711dillonrd/-9014899,33.900175,-116.363447,,12.95,12.95,USD,2016-08-06T00:00:00Z,,Create Your Own Pizza,Mignon's At Sky Valley Resort,92241,USD,0,30,Sky Valley
AVwdstxzByjofQCxrrdA,126 S Main St,"Diner,American Restaurant,Restaurant,Diner and American Restaurant",Lancaster,US,us/sc/lancaster/126smainst/-1268530176,34.71916,-80.77014,,13.99,4.59,USD,2016-04-04T02:48:54Z,"Pizza sauce, cheese",Pizza Cheese Steak,Cafe Taylor,29720,,,,SC
AVwdstxzByjofQCxrrdA,126 S Main St,"Diner,American Restaurant,Restaurant,Diner and American Restaurant",Lancaster,US,us/sc/lancaster/126smainst/-1268530176,34.71916,-80.77014,,3.59,2.79,USD,2016-04-04T02:48:54Z,,Pizza Fries,Cafe Taylor,29720,,,,SC
AVwdsy0v_7pvs4fz8dis,1155 S Broad St,"American Restaurant and BBQ Joint,Take Out Restaurants,Restaurant,Caterers,Barbecue Restaurants,Restaurants,Bartending Service,Bar & Grills,Mexican Restaurants,American Restaurant,BBQ Joint",Fremont,US,us/ne/fremont/1155sbroadst/-1138100678,41.41553,-96.50038,,8.99,8.99,USD,2016-04-03T00:20:08Z,"Large flour shell covered with beef, onions, tomatoes, black olives and mozzarella cheese",Mexican Pizza,Wooden Windmill,68025,,,,NE
AVwdT88v_7pvs4fz4i_7,1003 E Oak St,"Pizza Place,Restaurants",Arcadia,US,us/fl/arcadia/1003eoakst/-768522677,27.211463,-81.847998,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSNh07TupIGRPL3pguHGLCgD99nbwkEvAGUd-nxF81eB3SV9qnO7Xz5iTPM1HL87yoKCwGnGKoDOlxIFxgRzqIYv5JG5_0irEJu_og-jywEmdmAMjMG1eTvqW-p2tBWLF5jH0n-COGJrgf_n5UWS0b9niyLScA9KNx9a1GptzpoMYQRF-zXjrNEwBbxKS1fDL4YR_lN2gV0t9d24jrxuI4EVIFPg3dhQk0QDS6S8ZvOeqZHcxbJYiRr7e7TYtNPFqzbKWqnnpgQp_3HpeoyR4tHYOVSdvwxGDtsWL3TPiYKxU6Ja1U1uT6OyTAuLShPv9Miv8yEAiUU9HqBsV_T38ekdkFGZdgEOJfgEJYFWrgNmxnim5AfW2YVFQLY4LBOs6Abr2NYRsVmReWT-lLy4RSpNJCsj9pLMuP6a4aCcA6E2bU_2iidfYZ0nwiqrOb1LlV4D2QFCwob4VW0jdzMvL7oDTk4pZEbiIYNMpIO27XHqk&placement=listing_profile.c&cs_user=unknown&cs_session=3ed99c65ed8d2807984dd8c0d84e0d2654717f81,,,,2016-04-05T02:24:08Z,,"1 Large 1, Topping Pizza",Hungry Hoiwes Pizza & Subs,34266,,,,FL
AVwdT88v_7pvs4fz4i_7,1003 E Oak St,"Pizza Place,Restaurants",Arcadia,US,us/fl/arcadia/1003eoakst/-768522677,27.211463,-81.847998,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSNh07TupIGRPL3pguHGLCgD99nbwkEvAGUd-nxF81eB3SV9qnO7Xz5iTPM1HL87yoKCwGnGKoDOlxIFxgRzqIYv5JG5_0irEJu_og-jywEmdmAMjMG1eTvqW-p2tBWLF5jH0n-COGJrgf_n5UWS0b9niyLScA9KNx9a1GptzpoMYQRF-zXjrNEwBbxKS1fDL4YR_lN2gV0t9d24jrxuI4EVIFPg3dhQk0QDS6S8ZvOeqZHcxbJYiRr7e7TYtNPFqzbKWqnnpgQp_3HpeoyR4tHYOVSdvwxGDtsWL3TPiYKxU6Ja1U1uT6OyTAuLShPv9Miv8yEAiUU9HqBsV_T38ekdkFGZdgEOJfgEJYFWrgNmxnim5AfW2YVFQLY4LBOs6Abr2NYRsVmReWT-lLy4RSpNJCsj9pLMuP6a4aCcA6E2bU_2iidfYZ0nwiqrOb1LlV4D2QFCwob4VW0jdzMvL7oDTk4pZEbiIYNMpIO27XHqk&placement=listing_profile.c&cs_user=unknown&cs_session=3ed99c65ed8d2807984dd8c0d84e0d2654717f81,13.99,13.99,USD,2016-04-05T02:24:19Z,,"1 Large 1, Topping Pizza",Hungry Hoiwes Pizza & Subs,34266,,,,FL
AVwdT88v_7pvs4fz4i_7,1003 E Oak St,"Pizza Place,Restaurants",Arcadia,US,us/fl/arcadia/1003eoakst/-768522677,27.211463,-81.847998,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSNh07TupIGRPL3pguHGLCgD99nbwkEvAGUd-nxF81eB3SV9qnO7Xz5iTPM1HL87yoKCwGnGKoDOlxIFxgRzqIYv5JG5_0irEJu_og-jywEmdmAMjMG1eTvqW-p2tBWLF5jH0n-COGJrgf_n5UWS0b9niyLScA9KNx9a1GptzpoMYQRF-zXjrNEwBbxKS1fDL4YR_lN2gV0t9d24jrxuI4EVIFPg3dhQk0QDS6S8ZvOeqZHcxbJYiRr7e7TYtNPFqzbKWqnnpgQp_3HpeoyR4tHYOVSdvwxGDtsWL3TPiYKxU6Ja1U1uT6OyTAuLShPv9Miv8yEAiUU9HqBsV_T38ekdkFGZdgEOJfgEJYFWrgNmxnim5AfW2YVFQLY4LBOs6Abr2NYRsVmReWT-lLy4RSpNJCsj9pLMuP6a4aCcA6E2bU_2iidfYZ0nwiqrOb1LlV4D2QFCwob4VW0jdzMvL7oDTk4pZEbiIYNMpIO27XHqk&placement=listing_profile.c&cs_user=unknown&cs_session=3ed99c65ed8d2807984dd8c0d84e0d2654717f81,,,,2016-04-05T02:24:08Z,,1 Large Cheese Pizza,Hungry Hoiwes Pizza & Subs,34266,,,,FL
